Date,T,SFL,PFE,XOM,MO,VZ,IBM,TSLA,GILD,GE
2020-10-14,0.001459125292784913,-0.010464115979635924,0.008456238255224457,-0.008718667289428605,-0.0037934211239365467,0.004653475897836712,0.008419634587858882,0.027668864729994747,0.017327143094014064,-0.0072774362996334
2020-10-13,0.00947049576319925,-0.021149543232573786,0.0010728704932381206,0.002073189885346327,-0.004324647772398382,0.01589350116681998,-0.006679468982215941,-0.031758075005419495,0.006861706462391037,-0.01466157125009182
2020-10-12,0.013673655423883213,0.03781139437706571,-0.0021434413514962447,0.011974546252468521,0.027207911055262768,0.003202060456293676,0.016895015550138837,-0.009739169371991374,0.0009550634550634651,0.016371433898937138
2020-10-09,0.006744604316546665,0.01948653198653183,-0.0008196489641333349,0.003221509772945552,0.005930377895380756,-0.0036775547730150127,0.004546205984460316,-0.018765543748586966,-0.010980836096062152,0.0014676744698025601
2020-10-08,0.010235224058359416,0.014036246542542319,0.0027155465037340676,0.014913391175471524,-0.007640247448844728,-0.0023678941412031973,0.02896404180037848,-0.018617511520737318,-0.008175812675779937,-0.027771671429618228
2020-10-07,-0.011531518255167184,-0.026421854008060963,-0.011340555179417788,-0.049893519926984986,0.003729653408636846,-0.0034904623117332223,-0.05637744902039177,-0.0014556724267468235,-0.007567264573990928,-0.05113807657521863
2020-10-06,-0.0031308237048079945,0.003888935351676892,-0.008274838783313365,-0.0032660902977905693,-0.022958303474268194,-0.0025219355855619074,-0.017033898305084838,-0.026616505995767703,-0.0051165340465472164,-0.02218118273164138
2020-10-05,-0.0013833844313168031,0.014134766248733,0.016054781908159788,0.010472886147519844,-0.002526350103227104,0.003353524712492284,0.0003448573152857737,0.028262234890574334,0.017281971647547856,0.03889035559797738
2020-10-02,0.0003369650679545533,-0.03678856501321215,-0.010109305091465126,-0.022540853309594988,-0.013426291565674542,-0.007017114058726848,-0.011807291217788562,-0.02487784251080627,-0.02248703302475208,-0.0031276878567518818
2020-10-01,-0.0065873194101354615,0.011854673641118918,-0.00022885259032534577,0.004586111562855599,-0.001269806216529501,0.0035245396070138213,0.004360718646432948,0.07966946927172436,0.018504214662323104,-0.023452819829006266
2020-09-30,0.0006781704468388217,-0.024738010282920775,0.0090417465449657,0.036197629994171976,-0.007186290768380288,0.0006848713671085971,0.004775963876345823,-0.0427302749018208,-0.0020443154840411593,-0.0016064257028112205
2020-09-29,-0.007379518072289093,-0.017356859920777845,-0.014433574365518176,-0.0014998125234345627,-0.007293986636971006,-0.0041941597641443895,-0.005963183821622975,-0.023169623085708912,-0.017263596114451718,-0.017658889782783627
2020-09-28,0.002882718859050337,0.02581354441512751,0.006070894234089019,0.030072599824759072,0.01542430871052769,0.002008987575997878,0.006520605112154465,0.00508268308397164,0.012103484794997232,0.013062528152000263
2020-09-25,-0.012027231467473531,0.0,-0.009323076043126433,-0.018987149497220246,-0.017482324348210176,0.0005100335918675203,-0.02289021335406405,-0.0329059829059829,-0.009566993871144569,-0.014510913500404121
2020-09-24,0.0,0.003972506823280542,-0.008054040010392227,-0.00922829183698759,0.00157413914265625,-0.0033750527351990023,-0.0071605374823197065,-0.04799430451220099,0.0,-0.009843730773963388
2020-09-23,-0.006048541459306334,0.007942043012282962,0.00675164425819208,0.0020628867912735327,-0.010412281440318916,-0.004726964865246264,0.006232748642151176,-0.01915985456045799,0.013499689758682543,0.00828466095025071
2020-09-22,0.022954860576182456,0.04186847790784709,0.006937619240330761,0.033156581409856445,0.016335791264889377,0.015453321046289048,0.014069551367135613,0.11533810074666118,0.0049142894963265515,0.022924284129657746
2020-09-21,0.004216867469879482,0.027635466644981177,-0.006373083768731691,0.02532983123509358,0.007004129925215041,-0.0035078534031414144,-0.0020942408376962707,0.059307451146783485,0.012760772561869249,0.015984577693883173
2020-09-18,0.010497900419916162,0.06967726619274361,0.01693054431988905,0.020846828808668505,0.026269847867653073,0.01241703007057926,0.020898915704791854,-0.016110727875564668,0.0130877284255706,0.08344863027236427
2020-09-17,0.004786286731967904,0.014857466956007093,0.00519915904312751,0.016440726853187204,0.025597407857432142,0.003978688070855219,0.017558886509635885,-0.042338572882505865,-0.00014443214096582224,0.024719060128429504
2020-09-16,0.005871275063697778,0.01463995431848275,-0.001074022780588324,0.00022701475595909848,0.022036174077876947,-0.0036527792136186177,-0.005639730639730667,0.0432893276338473,0.009357344632768383,-0.042548646098520604
2020-09-15,-0.004111600587371478,-0.017745527695955055,0.0048665931018871955,-0.04071152973218328,0.024420401854714058,0.003839103517448983,-0.014306272750359783,0.01810938065918144,0.008396011894350242,-0.09629794908982725
2020-09-14,0.0007003833677381444,0.00878925297444888,0.0013515416021399052,0.010735515925827332,0.005129752564876355,-0.004634095920617365,-0.0029199587770525337,-0.0670135183208822,0.00211306473231887,0.008209538702111052
2020-09-11,-0.004788742770840182,-0.007637185358838949,-0.025391558642409384,0.006525046816479474,-0.0062543780646452385,-0.008792121705117784,-0.0051679586563306845,-0.11176778990515224,-0.021699790712678357,-0.03255035611518131
2020-09-10,-0.0031461672280416186,-0.015355390216875042,-0.0116560877091747,0.0027326375766738575,-0.005488142591007605,-0.0043477501702432475,-0.007359307359307343,-0.0037025112685127315,-0.02758565224384757,0.008437750495717822
2020-09-09,0.015966136937472175,-0.007803611179816983,0.01488790284913577,0.02568637114776906,0.010125556905629995,0.008558100382308531,0.014129960750108861,-0.01362632627780469,0.01161194276734756,0.026628456679077983
2020-09-08,0.004714567648563817,0.00336536663799869,-0.006932060058677969,0.006048786002996298,-0.01643945469125918,-0.0013215093027300062,-0.00860067085232652,-0.09847657529758658,-0.005755678009058629,-0.0032192994967298327
2020-09-04,-0.003019169910152386,0.010074659312538259,0.012020275162925476,0.02357205068412327,0.00975845902975947,0.008670822161089387,0.009022295480177078,0.2668301989642956,0.029158786284022797,0.0455836961632019
2020-09-03,0.005764740221833042,-0.03213626860164809,0.0010303377218088272,0.0007685551163811866,-0.004592364563094642,0.0021404405164675566,0.017539334537013174,-0.027060623446165555,-0.0015181054044552944,-0.015561768098375506
2020-09-02,0.0037364869767104736,0.0045618003227567705,0.022015096065873818,0.0020570488206252957,0.010824102005120517,-0.0013090808874191007,0.029995775242923628,0.09918918918918918,0.013331626202327085,0.018985205044186326
2020-09-01,-0.00777042899996383,0.003427949807731201,-0.008588373524310522,0.006103736143424188,-0.014620323001304003,-0.022645739910313822,-0.037243642329778504,0.06187272280215472,-0.0143723545391371,-0.03882208493305528
2020-08-31,0.011546587018285148,-0.0022690887087624123,0.02463387793109284,0.012922357037923549,0.01440460132848087,0.0018705772318987623,-0.0007668711656442229,0.04898431744026932,0.013989039515431179,0.024230012773981624
2020-08-28,0.0077418890209211,0.013670764526766632,0.003194536241462931,0.018800526414739727,0.004315211119195084,-0.0001761400665810653,0.014240641255222952,-0.11165516134210951,-0.02234548586418872,0.0425822544245158
2020-08-27,-0.004680911884513694,-0.019095339590422422,-0.0013176677281210303,-0.023356971502385804,-0.004096824960655554,0.0028892059968641526,-0.0032789641836219463,0.011452968284087817,0.004461327083164823,-0.019652520649387606
2020-08-26,0.0030515167833422563,0.025185204010317985,0.005030236393622767,0.006775177477258643,-0.012566784558657451,0.0004918579935706546,-0.003795866722901775,-0.038235622557230564,0.0007724368774240098,0.0
2020-08-25,-0.003042233357194002,0.03242479455620417,0.009463118453080899,0.021743793232881226,0.00739216582837976,-0.0006671933982967948,0.0037256562235394863,-0.06028377029004017,0.006850086028075797,0.016966879721092232
2020-08-24,0.004343923891581447,-0.00867999279668652,0.01118968273320875,0.03280065076491123,0.01197770885341809,0.0025124303810812876,0.008267251560654554,-0.00452220327674413,0.0004631478080332485,0.006075496133775227
2020-08-21,-0.011331140977981158,-0.031669331008089774,0.001044960077166035,-0.02865926471709135,-0.013181501046546362,-0.009726603575183956,-0.019996653279785837,0.017773805977559398,0.006353361854287698,-0.04827259820160912
2020-08-20,-0.000686937344083205,0.020310917117950744,-0.004121945344075284,0.0075593105071800615,0.0009595232684391775,-0.0004955313689054552,-8.537522410989595e-05,-0.0234878048780488,-0.006773262269598068,-0.006345101939333575
2020-08-19,0.0020260492040520273,0.0032973363896007246,-0.011906361706130464,0.015524402907580503,0.003430791352387663,0.0015227437718010606,0.005549863387978027,-0.06159302645053333,-0.005302243871276868,0.01755544879493942
2020-08-18,0.002021952628538326,0.013231521075137476,0.0026384506582524114,0.011145764098368982,-0.009880081454106682,0.0021922458144014723,0.008745860575698483,0.004551382715392238,0.05113754957211447,0.00940334034977286
2020-08-17,0.0020178725857595836,0.034787117311564586,-0.00027128943870213806,0.0049552510491985835,-0.004392646760105645,-0.006756399174413841,-0.0038720538720538045,-0.027264055958878708,0.001298344229241577,0.00465787063202816
2020-08-14,0.00535817031070196,-0.016814654268335283,-0.007543892974410382,0.013132075471698146,-0.011374359235928666,0.00015984654731449055,0.006675680243366511,-0.10075450113038975,-0.009381721660335796,0.02936954413191084
2020-08-13,-0.0033265371821010747,-0.01069037037037035,0.0028436278128673997,-0.004370282081843535,0.0006965045788727142,-0.004599293236020152,-0.0019306639805254378,-0.017992366874659216,-0.0046659890972927665,-0.009026835519372778
2020-08-12,0.009008039046798588,0.02592455045344,0.0042260817406003515,0.02508978451715893,0.009151371416786791,0.0013736753844506566,0.013372582001681899,-0.04086983343615047,0.009669683607952395,0.01819910620899501
2020-08-11,0.0006757958385203988,-0.016838516061982722,-0.014118158123371027,0.00024329716315518723,0.014918129103124178,-0.0015321301954356326,0.0004149721968629283,-0.11599935680977647,-0.010741648789457714,0.001494154121997715
2020-08-10,0.0,-0.05033553061345675,0.015890063890724893,-0.010240319128235087,-0.008733734363595258,0.008207690248907218,0.0028206404513024808,0.03212310826542475,0.006025496057869395,-0.008932900675096
2020-08-07,-0.0059358782967229295,-0.02705204047175358,0.0015722844208301279,-0.02403479884986859,-0.024273816778387247,-0.007804619060260198,-0.01687624090006612,0.02407387825596574,0.012240561680113338,-0.04049451479969146
2020-08-06,-0.0060070797725890746,-0.0023009486592796558,-0.004709448669716121,0.004608062850955497,-0.014728843551576887,-0.011950627853881346,-0.003786603837091951,0.025400977490190657,-0.0077726906286600395,-0.010923496303269276
2020-08-05,0.0003237526529731305,-0.02207047606777035,0.004731732521143117,0.004812512532584634,0.0026675822724631093,-0.005018594071560023,-0.005321395388123928,-0.0030880773361976477,0.002774711797890461,0.0110441368917793
2020-08-04,0.00535817031070196,-0.008313351426839977,-0.001569816223238707,-0.008680902015565706,-0.0014487790743619167,0.006422817330720587,0.0030570652173913526,0.0013468013468012074,0.02722700380658294,-0.040595399188092074
2020-08-03,-0.012984225775297786,-0.016766085212100212,-0.0010301173791645857,-0.02805737292400612,-0.014165875276986317,-0.011573823688480145,-0.0120216728750423,-0.0013449899125755893,0.01199511861178082,-0.004885427526011288
2020-07-31,-0.0013408712038850412,0.012160683160156172,0.003364901902255024,-0.004012944983818767,0.003398357014797515,0.004194936893557877,-0.011053984575835507,-0.03653198653198664,-0.030676470588235305,-0.006573271435027284
2020-07-30,-0.0003628842036504931,0.013256084048645755,0.006788370520621978,-0.004964907720301448,0.010453890874180027,-0.0031421410149297113,-0.00034659041677487235,0.03966451161978002,0.04026458718936787,0.03134692527190763
2020-07-29,-0.0003267143427596597,0.019011356749492725,0.003626497609197754,0.05156874526502775,0.0012140406439693496,0.002641887583128444,0.01967582560457659,0.007798319327731118,0.009406720336016638,0.05268856008661138
2020-07-28,0.004393928389861301,-0.023336996573792623,-0.006129386258397762,-0.010930862295977839,0.021378110501897973,0.0005088133745230206,-0.0068854131247875205,-0.015075712093923,0.009853640212099002,0.04551860739724978
2020-07-27,-0.013449510105209894,0.0023960815462005236,-0.03791877625767537,0.011930776379574404,-0.009187808088368166,-0.010606996258491153,0.014123084824103405,0.0427362004740941,0.010987910437084247,-0.026122121830370104
2020-07-24,0.009528346831824797,0.0035789279063931367,0.0031631396260218825,-0.014470810166798964,-0.00664218176135023,-0.0003487902485589389,-0.003291694800810263,-0.07963107300597572,-0.012085532739906313,0.022371029890389416
2020-07-23,0.01118089084110796,0.01185651121170661,0.01995144682869654,0.0061705074927591586,-0.006450597860289564,-0.017574143788449237,0.01210940807858396,0.0677840508115739,0.026099786560472182,0.02621757107834166
2020-07-22,0.008687847783162894,0.009389671361502261,0.0038848763405558984,-0.002027534418022614,-0.005779889152810802,-0.0017944596059664697,0.010542168674698926,0.05241069363206763,0.009102204352863907,0.0028346793603251097
2020-07-21,0.002989643022386801,0.01624685949880833,-0.04848204066059858,0.02380295467656568,-0.0028934724323750327,0.0016104265757836966,-0.020284815366782616,-0.015072063302665861,0.006972593832574869,-0.002826666666666644
2020-07-20,-0.013235868138107287,0.002282062984938271,-0.005184018330230522,-0.04814052623842413,-0.008492625525797215,0.0005234819024828585,0.0025352826840192577,0.047597793859788906,0.01692609944083423,-0.024121516820880373
2020-07-17,0.013413406214039192,0.021668184578020666,-0.006823285541544322,0.024039327722440884,0.016378916843433622,0.007698632184767185,-0.010115485121807155,-0.08651856360316501,-0.007295424147854002,0.029084000146150757
2020-07-16,0.004613037152691568,0.012281939853161505,-0.018001565353509053,0.017417749516173586,-0.0014265712096795946,-0.00923453493546944,-0.008686025717448809,-0.00013325782056838875,-0.011227697709549678,-0.0028226522279424238
2020-07-15,-0.01250397372046197,0.01213292401022481,0.0033947337347974837,0.007929841897233336,-0.01158760813778148,-0.012914093206063959,-0.008160810926896356,0.030220237896911417,0.00013763867096105997,0.012764593829556192
2020-07-14,-0.001645383982544546,-0.019612582021195646,-0.013709511341237435,-0.012573221244577493,0.0014721233371697284,0.0069017823284034385,-0.01948726831803227,-0.018887451487710094,0.0070461301332158666,-0.036422444100688955
2020-07-13,-0.006664039267672228,-0.01445827683963996,-0.0005369127516778871,-0.03196981731532955,-0.02071306392986949,-0.017851762579090047,-0.011571415952654207,-0.01302083333333326,-0.006600524762217175,-0.026160245183888042
2020-07-10,0.012407574391343434,0.029328263941868826,-0.039215686274509776,-0.0002307692307692566,0.001501050735514875,0.0007477567298106447,-0.007238605898123307,0.03179586520156308,-0.004677204132447432,-0.0014798995916226465
2020-07-09,-0.01955894403078129,-0.042708561152827396,-0.010934053986891512,-0.030237747172424445,-0.041475910180946096,-0.010096752562505973,-0.022234224502655442,-0.09733596607645745,-0.02111868201733158,-0.016453107705007186
2020-07-08,0.0134811046511627,0.02973840862071153,0.008668069470179729,0.04300222151697897,0.03289361460169449,0.015289928001857911,0.017308046400294597,-0.02036864376389591,0.01205788916343109,0.04257429519703959
2020-07-07,-0.0045534401778351,0.002218661407617395,0.008313354298346676,0.002332775495714756,0.0017891057223857754,-0.006157306797819229,-0.0011764705882352233,0.01753422651731462,0.010714435190223082,-0.014599875590032618
2020-07-06,0.005582769053450454,0.0365883655146968,0.014081027667984358,0.026587401973184877,-0.008517419496648082,0.00364438477030804,0.02219806106731892,-0.01313091340792183,0.004444628487031865,0.03551800965466034
2020-07-02,-0.013467531072029804,-0.013905202586462662,0.0,-0.00697370690717336,-0.005043507177298512,-0.008141423793597724,-0.004077291260414784,-0.11880285797608636,-0.00537316714535041,-0.025729295537267216
2020-07-01,-0.005954325963039575,0.036889535933007034,-0.022320341047503134,-0.008412328155243398,-0.004066399286987599,-0.0021965741151083185,-0.009611961552153825,-0.07363587473627597,-0.003785680731714036,-0.011722919503846296
2020-06-30,0.011030351729427679,-0.028243539609417723,-0.030834397483414766,0.02312370179433909,0.0002237261591810924,0.008438737086028825,0.018781452192667247,-0.0355914794801947,0.011580494840785382,0.013351706672128927
2020-06-29,-0.010584877713955443,-0.008609469222042976,-0.001799659350194438,-0.008927916248807621,-0.00047531174858794767,-0.008004289379954788,-0.008467848637205733,-0.06524356362289319,-0.030929955168016887,-0.004391929141092987
2020-06-26,-0.027712866949028747,-0.03584505685103112,-0.018383181481600785,-0.01582012932523813,-0.02651822428599404,-0.02797081306462834,-0.02126145360733034,-0.04914053598850754,0.00012732906073575911,-0.04704774912789089
2020-06-25,0.0220060835930751,0.056291225264841094,0.008691374221056147,0.03553426787371161,0.03850464067124504,0.021050541157779712,0.015542628612979614,0.027350872623078892,0.012349346460702737,0.029304667828781605
2020-06-24,-0.010104721660848748,-0.004245807413014169,-0.004031864737440993,-0.014844771637526066,-0.005810575246949501,-0.00643780997763288,-0.021838360332945506,-0.02550709939148077,0.0058268706770070455,-0.022448864384773115
2020-06-23,0.02821083890126208,0.028909080111645835,0.018086252489308174,0.049482559425776396,0.023071999109404162,0.018733850129198926,0.025711410010064828,0.04261851485663759,-0.011586229890806043,0.07199230028873904
2020-06-22,-0.004620938628158822,-0.005194565330316592,0.010389610389610393,-0.005996158710825927,-0.007208922742111046,0.013105051786091781,0.01391614629794824,-0.007486524256338556,0.008250407601056997,0.005692224815945446
